train_loss,train_acc,test_loss,test_acc
2.103370300987187635e-01,9.281999999999999318e+01,5.614690923690796032e-01,8.368999999999999773e+01
2.060017277060262331e-01,9.285599999999999454e+01,5.498784306645393416e-01,8.373000000000000398e+01
2.050614843854818847e-01,9.289799999999999613e+01,5.831333300471306380e-01,8.245999999999999375e+01
2.014745129534350754e-01,9.311799999999999500e+01,5.416658106446265997e-01,8.373000000000000398e+01
1.991383065386196638e-01,9.294799999999999329e+01,5.765832561254501387e-01,8.334000000000000341e+01
1.955322565706184845e-01,9.314600000000000080e+01,5.739534527063370195e-01,8.337000000000000455e+01
1.985520809469625558e-01,9.314600000000000080e+01,5.728707361221313521e-01,8.362000000000000455e+01
1.940186203593183278e-01,9.339600000000000080e+01,5.621698150038718644e-01,8.362000000000000455e+01
1.906930749373667577e-01,9.332599999999999341e+01,5.870330913364887326e-01,8.337999999999999545e+01
1.881832479287291471e-01,9.343399999999999750e+01,5.658289739489554826e-01,8.412999999999999545e+01
1.848575776380955993e-01,9.364400000000000546e+01,5.669623252749442788e-01,8.389000000000000057e+01
1.868704193083526588e-01,9.357800000000000296e+01,5.896522328257560730e-01,8.340999999999999659e+01
1.826742367766549802e-01,9.385999999999999943e+01,5.705045713484286907e-01,8.384000000000000341e+01
1.780259798821585970e-01,9.387999999999999545e+01,5.631222647428512085e-01,8.429000000000000625e+01
1.790190110235568011e-01,9.379999999999999716e+01,5.794288811087607849e-01,8.350000000000000000e+01
1.735532523687843276e-01,9.407999999999999829e+01,5.883970370888710333e-01,8.384000000000000341e+01
1.800452123403244176e-01,9.376000000000000512e+01,5.925437772274017023e-01,8.323000000000000398e+01
1.749122332962577686e-01,9.393000000000000682e+01,5.914136716723441545e-01,8.334999999999999432e+01
1.492220532634983832e-01,9.498000000000000398e+01,5.584444853663445008e-01,8.434999999999999432e+01
1.361845064851100462e-01,9.536799999999999500e+01,5.780518072843551236e-01,8.425000000000000000e+01
1.308839696523783347e-01,9.562399999999999523e+01,5.813542822003364696e-01,8.384999999999999432e+01
1.261722169949880401e-01,9.569199999999999307e+01,5.713161374628543676e-01,8.448000000000000398e+01
1.257942997852859457e-01,9.564799999999999613e+01,5.772260224819183438e-01,8.448999999999999488e+01
1.194699122225079679e-01,9.593200000000000216e+01,5.858578762412071095e-01,8.429999999999999716e+01
1.205294378616315887e-01,9.596399999999999864e+01,5.760260343551635298e-01,8.456999999999999318e+01
1.206280261068545384e-01,9.585599999999999454e+01,5.872408455610275135e-01,8.435999999999999943e+01
1.162057862857647228e-01,9.606799999999999784e+01,5.918403398990631503e-01,8.417000000000000171e+01
1.173267582493364991e-01,9.600400000000000489e+01,6.009322655200958208e-01,8.437000000000000455e+01
