train_loss,train_acc,test_loss,test_acc
1.906030356121795055e+00,3.120400000000000063e+01,1.722541331052780178e+00,3.882999999999999829e+01
1.565042139928968901e+00,4.304399999999999693e+01,1.420434699058532813e+00,4.806000000000000227e+01
1.419998893347542701e+00,4.925399999999999778e+01,1.371554223299026543e+00,5.207999999999999829e+01
1.275424416717665821e+00,5.492199999999999704e+01,1.342549313306808489e+00,5.410999999999999943e+01
1.178761541538531299e+00,5.871000000000000085e+01,1.198527826666831997e+00,5.918999999999999773e+01
1.096818846967214212e+00,6.160399999999999920e+01,1.439721287488937351e+00,4.957000000000000028e+01
1.040933981271046305e+00,6.412999999999999545e+01,1.031629011631012061e+00,6.432999999999999829e+01
9.902658145445997206e-01,6.606799999999999784e+01,1.278117476701736477e+00,5.628999999999999915e+01
9.546143644301178233e-01,6.726999999999999602e+01,1.212911847233772322e+00,6.071000000000000085e+01
9.389314901493394094e-01,6.767400000000000659e+01,1.410114831924438539e+00,5.610000000000000142e+01
9.069448212528472553e-01,6.898600000000000421e+01,9.111111950874328791e-01,6.826999999999999602e+01
8.865464732165226902e-01,6.976200000000000045e+01,1.134637765884399352e+00,6.353000000000000114e+01
8.728012043191953895e-01,7.037600000000000477e+01,1.319187639951705959e+00,5.563000000000000256e+01
8.662537138175476770e-01,7.060999999999999943e+01,1.051967248916626074e+00,6.548999999999999488e+01
8.415236950225537527e-01,7.123199999999999932e+01,1.162129163146018884e+00,6.186999999999999744e+01
8.416736116799552470e-01,7.145000000000000284e+01,1.564369018077850448e+00,5.314999999999999858e+01
8.235651338496781104e-01,7.195600000000000307e+01,1.038446921706199566e+00,6.603000000000000114e+01
8.162886123827961526e-01,7.228400000000000603e+01,8.895353627204894975e-01,7.026999999999999602e+01
8.103758209501691345e-01,7.238400000000000034e+01,1.146755354404449534e+00,6.152000000000000313e+01
8.014235687072929215e-01,7.277200000000000557e+01,9.941178631782531250e-01,6.635999999999999943e+01
8.024701663600209978e-01,7.295199999999999818e+01,8.484323537349700572e-01,7.114000000000000057e+01
7.882957159710661799e-01,7.338200000000000500e+01,9.628647994995117587e-01,6.712999999999999545e+01
7.898203633020600689e-01,7.325799999999999557e+01,9.006421428918838235e-01,6.918000000000000682e+01
7.808867555749995359e-01,7.360999999999999943e+01,1.427461727857589624e+00,5.465999999999999659e+01
7.803853462114358486e-01,7.362199999999999989e+01,1.074903854131698644e+00,6.526999999999999602e+01
7.667158732328878123e-01,7.390600000000000591e+01,9.329238754510879028e-01,6.846999999999999886e+01
7.804490442166243103e-01,7.367000000000000171e+01,8.481367951631546553e-01,7.110999999999999943e+01
7.733787472748085978e-01,7.375000000000000000e+01,1.154039561748504639e+00,6.134000000000000341e+01
7.646273734319545268e-01,7.412199999999999989e+01,1.018586048483848483e+00,6.551999999999999602e+01
7.639399494051628547e-01,7.420199999999999818e+01,9.796292817592621160e-01,6.659999999999999432e+01
5.662680092979880397e-01,8.103600000000000136e+01,5.284959939122200190e-01,8.168999999999999773e+01
5.052007464191797803e-01,8.289600000000000080e+01,4.964651498198509039e-01,8.298999999999999488e+01
4.823531823999741563e-01,8.344199999999999307e+01,4.799501392245292819e-01,8.371999999999999886e+01
4.610952643482276736e-01,8.432200000000000273e+01,4.916893650591373510e-01,8.364000000000000057e+01
4.514995146056879904e-01,8.475600000000000023e+01,4.691165944933891052e-01,8.428000000000000114e+01
4.368318548364102938e-01,8.505200000000000671e+01,4.999554154276847906e-01,8.301999999999999602e+01
4.271295840478004369e-01,8.540200000000000102e+01,4.805786538124084406e-01,8.353000000000000114e+01
4.142750852629351610e-01,8.602599999999999625e+01,4.978557857871055425e-01,8.321999999999999886e+01
4.113200552704389112e-01,8.600000000000000000e+01,5.309169411659240279e-01,8.201999999999999602e+01
3.999587697598635527e-01,8.642600000000000193e+01,4.550646580755710602e-01,8.460999999999999943e+01
3.983079087170188770e-01,8.638400000000000034e+01,5.519832313060760720e-01,8.196999999999999886e+01
3.881653167326432063e-01,8.683799999999999386e+01,5.138956025242805703e-01,8.279000000000000625e+01
3.885882961018310988e-01,8.670799999999999841e+01,5.014337846636771623e-01,8.382999999999999829e+01
3.848235537024105035e-01,8.679000000000000625e+01,5.012650516629219011e-01,8.337999999999999545e+01
3.796415849948477916e-01,8.690200000000000102e+01,5.052929818630218506e-01,8.314000000000000057e+01
3.735133473144467975e-01,8.717199999999999704e+01,5.404829967021942405e-01,8.223000000000000398e+01
3.663125931454436768e-01,8.760800000000000409e+01,5.345167404413223577e-01,8.237000000000000455e+01
3.701023573003461853e-01,8.730800000000000693e+01,5.110290995240212020e-01,8.276999999999999602e+01
3.716259784710681524e-01,8.709399999999999409e+01,5.367555969953536898e-01,8.229000000000000625e+01
3.648708593433775405e-01,8.756399999999999295e+01,5.381577566266060320e-01,8.225000000000000000e+01
3.569430545391634180e-01,8.768399999999999750e+01,5.802509924769401195e-01,8.103000000000000114e+01
3.650875902922867122e-01,8.753600000000000136e+01,4.890418010950088323e-01,8.367000000000000171e+01
3.548724947073270686e-01,8.775199999999999534e+01,5.690076065063476296e-01,8.140000000000000568e+01
3.575542646905650046e-01,8.783199999999999363e+01,5.182177525758743242e-01,8.276999999999999602e+01
3.523520300226747892e-01,8.786400000000000432e+01,5.004411011934279951e-01,8.323999999999999488e+01
3.510689712927469452e-01,8.812600000000000477e+01,5.764738339185714322e-01,8.153000000000000114e+01
3.504161113668280980e-01,8.796999999999999886e+01,5.877362233400345026e-01,8.129999999999999716e+01
3.478381770574833221e-01,8.819199999999999307e+01,5.074119234085082697e-01,8.350000000000000000e+01
3.502950632511197537e-01,8.801200000000000045e+01,5.194017943739891452e-01,8.295999999999999375e+01
3.459103011033114461e-01,8.816400000000000148e+01,4.856289821863174483e-01,8.395000000000000284e+01
2.809939145127220983e-01,9.043800000000000239e+01,4.075244294106960541e-01,8.646999999999999886e+01
2.545341009183613168e-01,9.142199999999999704e+01,4.077394017577171126e-01,8.662000000000000455e+01
2.455469689253346188e-01,9.164600000000000080e+01,4.104293617606162847e-01,8.667000000000000171e+01
2.331128308116017789e-01,9.207399999999999807e+01,4.125990895926952562e-01,8.664000000000000057e+01
2.291928018488542385e-01,9.228400000000000603e+01,4.109332552552223405e-01,8.679999999999999716e+01
2.227923479455206357e-01,9.249800000000000466e+01,4.100613127648830569e-01,8.668000000000000682e+01
2.171457257798260765e-01,9.262600000000000477e+01,4.189511503279209070e-01,8.679999999999999716e+01
2.129738576081402768e-01,9.282200000000000273e+01,4.130250522494315901e-01,8.690000000000000568e+01
2.113384709448155874e-01,9.276999999999999602e+01,4.195785033702850164e-01,8.662000000000000455e+01
2.068447031633323385e-01,9.292199999999999704e+01,4.125826039910316378e-01,8.678000000000000114e+01
2.013335018930837716e-01,9.323600000000000421e+01,4.270645874738693282e-01,8.642000000000000171e+01
2.020098272796786998e-01,9.315600000000000591e+01,4.251260796189308411e-01,8.645999999999999375e+01
1.992622328841167911e-01,9.319599999999999795e+01,4.277280949056148640e-01,8.664000000000000057e+01
1.935532501400888949e-01,9.340000000000000568e+01,4.201010836660861725e-01,8.695999999999999375e+01
1.950622816258074377e-01,9.338599999999999568e+01,4.360684467852115609e-01,8.637000000000000455e+01
1.902237343208869058e-01,9.351800000000000068e+01,4.303348356485366955e-01,8.679999999999999716e+01
1.910537116401030966e-01,9.350600000000000023e+01,4.292956441640853882e-01,8.676000000000000512e+01
1.865935949108484815e-01,9.362199999999999989e+01,4.297908678650855796e-01,8.651000000000000512e+01
1.819359655098994333e-01,9.391599999999999682e+01,4.455018885433673637e-01,8.635999999999999943e+01
1.809302453342301054e-01,9.392199999999999704e+01,4.348938117921352653e-01,8.665000000000000568e+01
1.809508853194201350e-01,9.385200000000000387e+01,4.347842201590538247e-01,8.675000000000000000e+01
1.782140592899164044e-01,9.406799999999999784e+01,4.369734275341033980e-01,8.689000000000000057e+01
1.766310153086014800e-01,9.396800000000000352e+01,4.340974803268909388e-01,8.687000000000000455e+01
1.765494436749716900e-01,9.401399999999999579e+01,4.316244064271450021e-01,8.687000000000000455e+01
1.753970412323084538e-01,9.402200000000000557e+01,4.359306268393993156e-01,8.704999999999999716e+01
1.724921232541961058e-01,9.427400000000000091e+01,4.398341868817806088e-01,8.668000000000000682e+01
1.661723523074403741e-01,9.432200000000000273e+01,4.416950841248035164e-01,8.684999999999999432e+01
1.663031910672364555e-01,9.429000000000000625e+01,4.369357028603553794e-01,8.681000000000000227e+01
1.642412247369661460e-01,9.447199999999999420e+01,4.443281137943267955e-01,8.687000000000000455e+01
1.622733654897383637e-01,9.451000000000000512e+01,4.433138951659202354e-01,8.690999999999999659e+01
1.557476021006436728e-01,9.470600000000000307e+01,4.364893579483032360e-01,8.709000000000000341e+01
1.522393755119322567e-01,9.484799999999999898e+01,4.319614560902118594e-01,8.703000000000000114e+01
1.516509123737244946e-01,9.494799999999999329e+01,4.345619571208954035e-01,8.718000000000000682e+01
1.487512405571120577e-01,9.504399999999999693e+01,4.329057547450065879e-01,8.712000000000000455e+01
1.475763200684581666e-01,9.503799999999999670e+01,4.341180655360221685e-01,8.706999999999999318e+01
