train_loss,train_acc,test_loss,test_acc
1.818597480997709848e-01,9.381000000000000227e+01,4.891089408099651425e-01,8.589000000000000057e+01
1.717862439010759135e-01,9.402800000000000580e+01,5.117294056713581618e-01,8.531999999999999318e+01
1.738352803394312696e-01,9.414400000000000546e+01,5.233245068788527909e-01,8.495999999999999375e+01
1.733897391830563905e-01,9.411799999999999500e+01,5.047220301628112527e-01,8.526999999999999602e+01
1.429332781516377548e-01,9.506600000000000250e+01,4.933041527867317311e-01,8.610999999999999943e+01
1.352027145397785013e-01,9.546599999999999397e+01,4.981549145281314872e-01,8.635999999999999943e+01
1.286396227224403666e-01,9.565999999999999659e+01,4.892717301845550537e-01,8.625000000000000000e+01
1.275139538871357947e-01,9.568800000000000239e+01,5.074813458323478299e-01,8.582999999999999829e+01
1.226990130275030511e-01,9.594400000000000261e+01,4.989458811283111750e-01,8.620000000000000284e+01
1.201637054476744071e-01,9.596800000000000352e+01,5.006765663623810036e-01,8.623999999999999488e+01
1.184113432874764893e-01,9.598199999999999932e+01,5.196264180541038114e-01,8.601000000000000512e+01
1.179815076024788439e-01,9.607599999999999341e+01,5.074531048536300437e-01,8.610999999999999943e+01
1.143887772908448591e-01,9.614199999999999591e+01,5.280191510915756004e-01,8.576999999999999602e+01
1.103102645510450341e-01,9.630800000000000693e+01,5.160980805754661338e-01,8.606999999999999318e+01
