train_loss,train_acc,test_loss,test_acc
1.907572261817619852e+00,3.184600000000000009e+01,1.621205129623413121e+00,4.156000000000000227e+01
1.547182544722886410e+00,4.389999999999999858e+01,1.428859058618545452e+00,4.989999999999999858e+01
1.394416482857121276e+00,5.023799999999999955e+01,1.412636202573776201e+00,5.025000000000000000e+01
1.264537709143460642e+00,5.514399999999999835e+01,1.159298210740089319e+00,5.859000000000000341e+01
1.169036328945013636e+00,5.858400000000000318e+01,1.466340461969375619e+00,5.175999999999999801e+01
1.088790954226423136e+00,6.172200000000000131e+01,1.378728500604629481e+00,5.367999999999999972e+01
1.020478169479028585e+00,6.435999999999999943e+01,9.916217976808547885e-01,6.593999999999999773e+01
9.679411840255912614e-01,6.640800000000000125e+01,9.424600237607956288e-01,6.729999999999999716e+01
9.252898781500813463e-01,6.802200000000000557e+01,1.544376531839370736e+00,5.489000000000000057e+01
8.899917355583756295e-01,6.906399999999999295e+01,1.031397340893745351e+00,6.556999999999999318e+01
8.484528525101254770e-01,7.085200000000000387e+01,8.761518067121505382e-01,6.948000000000000398e+01
8.293353476182884210e-01,7.157399999999999807e+01,1.046972340345382779e+00,6.415000000000000568e+01
8.077247222061352261e-01,7.230599999999999739e+01,8.393425285816192849e-01,7.121999999999999886e+01
7.960583139258576857e-01,7.275600000000000023e+01,9.041067296266556141e-01,6.937999999999999545e+01
7.742705900041039202e-01,7.326200000000000045e+01,9.501767259836196855e-01,6.754000000000000625e+01
7.579590766631123522e-01,7.384199999999999875e+01,8.954269331693649470e-01,7.037000000000000455e+01
7.497250042150697125e-01,7.443999999999999773e+01,8.726341855525970859e-01,7.045999999999999375e+01
7.349144006934007489e-01,7.487800000000000011e+01,1.049751198887824977e+00,6.609999999999999432e+01
7.336183119460445434e-01,7.500000000000000000e+01,9.083992624282837269e-01,6.906999999999999318e+01
7.180455217276082713e-01,7.538200000000000500e+01,7.898585683107376409e-01,7.301999999999999602e+01
7.103512717787262565e-01,7.568999999999999773e+01,8.711376923322677879e-01,7.043000000000000682e+01
7.052261761539732055e-01,7.581999999999999318e+01,8.909617155790329202e-01,7.020999999999999375e+01
6.884575394718238650e-01,7.637999999999999545e+01,7.958806717395782160e-01,7.395000000000000284e+01
6.874056972201217919e-01,7.648600000000000421e+01,1.145066802501678360e+00,6.582999999999999829e+01
6.794093828219587294e-01,7.676399999999999579e+01,8.885172164440154896e-01,6.951000000000000512e+01
6.767349525943131550e-01,7.677400000000000091e+01,8.258033353090286077e-01,7.192000000000000171e+01
6.675165603532815517e-01,7.710800000000000409e+01,7.837203568220139083e-01,7.356000000000000227e+01
6.653875372446406145e-01,7.738599999999999568e+01,7.262519004940987122e-01,7.529999999999999716e+01
6.563033663555789543e-01,7.765999999999999659e+01,7.204945367574692172e-01,7.570000000000000284e+01
6.607327041266214396e-01,7.750799999999999557e+01,7.603141358494758251e-01,7.417000000000000171e+01
5.086306247412396564e-01,8.262199999999999989e+01,4.944716408848762734e-01,8.312999999999999545e+01
4.529077736922846875e-01,8.467400000000000659e+01,4.783185744285583518e-01,8.356999999999999318e+01
4.335422153058259287e-01,8.517199999999999704e+01,4.810979622602462591e-01,8.345999999999999375e+01
4.178066948414458914e-01,8.575400000000000489e+01,4.773561322689056641e-01,8.395999999999999375e+01
4.053219550710809860e-01,8.602400000000000091e+01,4.792913404107093656e-01,8.364000000000000057e+01
3.975883697533546535e-01,8.630400000000000205e+01,4.742560738325118930e-01,8.360999999999999943e+01
3.900051764057725356e-01,8.661599999999999966e+01,4.664458310604095437e-01,8.412999999999999545e+01
3.757305011877318246e-01,8.720600000000000307e+01,4.700050246715545832e-01,8.446999999999999886e+01
3.691857334445504679e-01,8.735999999999999943e+01,4.618890568614005820e-01,8.468999999999999773e+01
3.660420322281015548e-01,8.742600000000000193e+01,4.792742967605591042e-01,8.356000000000000227e+01
3.607007898104465093e-01,8.761799999999999500e+01,4.609980434179306030e-01,8.420999999999999375e+01
3.530004793954322206e-01,8.781399999999999295e+01,4.648084613680839583e-01,8.431999999999999318e+01
3.502314041947464651e-01,8.803199999999999648e+01,4.785316869616508262e-01,8.381999999999999318e+01
3.448706652273607620e-01,8.831000000000000227e+01,4.729399478435516446e-01,8.401000000000000512e+01
3.375242741973808469e-01,8.846399999999999864e+01,4.870018935203552224e-01,8.367000000000000171e+01
3.341371386938387644e-01,8.842799999999999727e+01,4.661363646388053672e-01,8.481000000000000227e+01
3.283835247806880520e-01,8.864199999999999591e+01,4.719116142392158486e-01,8.415000000000000568e+01
3.199741206967922080e-01,8.894199999999999307e+01,4.999509364366531150e-01,8.343000000000000682e+01
3.224304420182771969e-01,8.893800000000000239e+01,4.619078271090984456e-01,8.462000000000000455e+01
3.157807475770526007e-01,8.918000000000000682e+01,4.969931060075760132e-01,8.329999999999999716e+01
3.100009975988236577e-01,8.939000000000000057e+01,4.824565270543098583e-01,8.446999999999999886e+01
3.093745546115329037e-01,8.946599999999999397e+01,4.873659214377403237e-01,8.407999999999999829e+01
3.052270906736783695e-01,8.937199999999999989e+01,4.896336373686790422e-01,8.426999999999999602e+01
3.047725441282057579e-01,8.949599999999999511e+01,5.305853128433227761e-01,8.298999999999999488e+01
2.996381991126043642e-01,8.973999999999999488e+01,4.762639875710010795e-01,8.473000000000000398e+01
2.988932910935043208e-01,8.971800000000000352e+01,5.133722059428691420e-01,8.387000000000000455e+01
2.958974391603104159e-01,8.971999999999999886e+01,4.802331742644310175e-01,8.454000000000000625e+01
2.956709401763003564e-01,8.990600000000000591e+01,5.280012035369873180e-01,8.334999999999999432e+01
2.902202710623631443e-01,8.991599999999999682e+01,5.109050735831260903e-01,8.314000000000000057e+01
2.850736741290982867e-01,9.015600000000000591e+01,4.833704248070717080e-01,8.439000000000000057e+01
2.488643813811604599e-01,9.129200000000000159e+01,4.315108133852481598e-01,8.593000000000000682e+01
2.310580316826205682e-01,9.205599999999999739e+01,4.314870347082614965e-01,8.595999999999999375e+01
2.265692938814687640e-01,9.226399999999999579e+01,4.326437975466251307e-01,8.593999999999999773e+01
2.213953779176677794e-01,9.250000000000000000e+01,4.299790680408477894e-01,8.628000000000000114e+01
2.148291903840916228e-01,9.273000000000000398e+01,4.307306899130344258e-01,8.621999999999999886e+01
2.133688504814796605e-01,9.268000000000000682e+01,4.298049077391624673e-01,8.606999999999999318e+01
2.113601459604699806e-01,9.258799999999999386e+01,4.308828532695770375e-01,8.631999999999999318e+01
2.090397907987884829e-01,9.277599999999999625e+01,4.322134923934936590e-01,8.637000000000000455e+01
2.041227695201059122e-01,9.304800000000000182e+01,4.364826148748398027e-01,8.617000000000000171e+01
1.996304195974488993e-01,9.325799999999999557e+01,4.383894132077694183e-01,8.643000000000000682e+01
2.017095603258408643e-01,9.315999999999999659e+01,4.383101196587085857e-01,8.618999999999999773e+01
1.979909225764786840e-01,9.326200000000000045e+01,4.411044183373451499e-01,8.609999999999999432e+01
1.979503230289424986e-01,9.316599999999999682e+01,4.372661302983760767e-01,8.629000000000000625e+01
1.977321265260581773e-01,9.321999999999999886e+01,4.423467874526977317e-01,8.620999999999999375e+01
1.927287623171916042e-01,9.334999999999999432e+01,4.396083036065101535e-01,8.623000000000000398e+01
1.931870602014119642e-01,9.341400000000000148e+01,4.421558323502540744e-01,8.629000000000000625e+01
1.919996277679262842e-01,9.342199999999999704e+01,4.413025963306427268e-01,8.625000000000000000e+01
1.883965405871343701e-01,9.355599999999999739e+01,4.437509600818156930e-01,8.618999999999999773e+01
1.846720189275339041e-01,9.364400000000000546e+01,4.454153840243816331e-01,8.604999999999999716e+01
1.854118094839098396e-01,9.371399999999999864e+01,4.477080751955508919e-01,8.620000000000000284e+01
1.827629088135936386e-01,9.376399999999999579e+01,4.422395002841949530e-01,8.642000000000000171e+01
1.816131659328480141e-01,9.380400000000000205e+01,4.479271230101585233e-01,8.623999999999999488e+01
1.823419085930070571e-01,9.376399999999999579e+01,4.457606710493564606e-01,8.637000000000000455e+01
1.768981000727704589e-01,9.395999999999999375e+01,4.484856110811233365e-01,8.648999999999999488e+01
