train_loss,train_acc,test_loss,test_acc
3.706968517407127073e-01,8.732200000000000273e+01,4.573762139678001493e-01,8.431999999999999318e+01
3.599755699601014935e-01,8.759999999999999432e+01,4.673071119189262657e-01,8.429999999999999716e+01
3.593337327013235161e-01,8.770799999999999841e+01,4.462867173552513278e-01,8.500000000000000000e+01
3.523378712899239984e-01,8.795999999999999375e+01,4.564040057361126168e-01,8.482999999999999829e+01
3.442492246094261965e-01,8.814600000000000080e+01,4.450948767364025227e-01,8.521999999999999886e+01
3.395294065365705993e-01,8.833799999999999386e+01,5.104640978574752630e-01,8.309000000000000341e+01
3.383510053691352049e-01,8.823000000000000398e+01,4.576305650174617989e-01,8.487999999999999545e+01
3.308504412279409390e-01,8.858199999999999363e+01,4.463021284341812112e-01,8.495000000000000284e+01
3.269271353245391531e-01,8.874599999999999511e+01,4.403196486830711631e-01,8.506000000000000227e+01
3.235295927128218896e-01,8.891800000000000637e+01,4.811424276232719177e-01,8.387999999999999545e+01
3.149870974785836664e-01,8.927400000000000091e+01,5.408303642272949130e-01,8.262000000000000455e+01
3.189055485188808658e-01,8.919599999999999795e+01,4.504320293664932362e-01,8.531000000000000227e+01
3.081624554779828218e-01,8.944799999999999329e+01,4.336738742887973896e-01,8.579000000000000625e+01
3.078753644852991744e-01,8.940399999999999636e+01,4.755697187781333657e-01,8.431999999999999318e+01
3.032908199540794159e-01,8.953600000000000136e+01,4.516834613680839605e-01,8.481000000000000227e+01
2.996981885579541038e-01,8.963599999999999568e+01,4.630827850103378385e-01,8.498000000000000398e+01
2.987972835979193498e-01,8.969199999999999307e+01,4.688963292539119476e-01,8.468999999999999773e+01
2.979386493830424865e-01,8.971800000000000352e+01,4.855146214365959056e-01,8.423999999999999488e+01
2.924785248153959905e-01,8.992000000000000171e+01,4.490834657847881384e-01,8.550000000000000000e+01
2.914417511819268891e-01,9.004600000000000648e+01,4.620217782258987382e-01,8.509000000000000341e+01
2.832623292189425102e-01,9.027400000000000091e+01,4.811141698062419980e-01,8.454999999999999716e+01
2.867735011117232835e-01,9.009399999999999409e+01,4.584970013797283195e-01,8.495999999999999375e+01
2.798392439780332808e-01,9.039199999999999591e+01,4.938864472508430747e-01,8.448000000000000398e+01
2.407972570461080486e-01,9.176800000000000068e+01,4.196102608740329698e-01,8.654999999999999716e+01
2.293932021921857856e-01,9.220399999999999352e+01,4.217805431783199221e-01,8.654999999999999716e+01
2.219075718156212074e-01,9.245199999999999818e+01,4.194860421121120453e-01,8.667000000000000171e+01
2.120765417890475568e-01,9.280400000000000205e+01,4.186299830675125344e-01,8.679999999999999716e+01
2.124115872527937154e-01,9.272400000000000375e+01,4.193733167648315274e-01,8.676999999999999602e+01
2.075513067376583143e-01,9.295799999999999841e+01,4.193587607145309315e-01,8.673999999999999488e+01
2.093348503684448747e-01,9.284000000000000341e+01,4.242222198843956238e-01,8.659000000000000341e+01
2.064010554071887271e-01,9.286799999999999500e+01,4.239215299487114064e-01,8.651999999999999602e+01
2.019788956893679432e-01,9.309999999999999432e+01,4.208466699719429216e-01,8.681999999999999318e+01
1.991566496965525290e-01,9.315000000000000568e+01,4.206522236764431155e-01,8.676000000000000512e+01
1.990741313913899080e-01,9.325000000000000000e+01,4.311852860450744451e-01,8.656000000000000227e+01
1.979864733984403324e-01,9.319599999999999795e+01,4.214613418281078494e-01,8.679000000000000625e+01
1.976475067188977475e-01,9.329800000000000182e+01,4.248595140874386056e-01,8.679999999999999716e+01
1.952343220105561550e-01,9.329000000000000625e+01,4.285844023525715030e-01,8.656000000000000227e+01
1.920302479963778286e-01,9.350199999999999534e+01,4.240761184692382613e-01,8.679999999999999716e+01
1.891583816893875059e-01,9.354000000000000625e+01,4.266521824896335469e-01,8.679000000000000625e+01
1.810624602315066001e-01,9.384199999999999875e+01,4.273646104335784845e-01,8.682999999999999829e+01
1.879364329454538962e-01,9.358199999999999363e+01,4.292240713536739083e-01,8.668999999999999773e+01
1.874014205296936075e-01,9.362800000000000011e+01,4.333645360171795025e-01,8.673000000000000398e+01
1.819763301545396783e-01,9.385999999999999943e+01,4.325127084553241907e-01,8.673000000000000398e+01
1.817822104219890267e-01,9.378600000000000136e+01,4.305480405688285606e-01,8.676000000000000512e+01
1.788782502150596532e-01,9.396599999999999397e+01,4.326654365658760271e-01,8.665999999999999659e+01
1.805662843958496244e-01,9.394599999999999795e+01,4.341169734299182847e-01,8.660999999999999943e+01
1.777290016069741629e-01,9.392600000000000193e+01,4.326250810921192236e-01,8.676000000000000512e+01
1.728634674988134556e-01,9.402800000000000580e+01,4.346691782772540980e-01,8.696999999999999886e+01
1.779310841618291505e-01,9.395399999999999352e+01,4.334900550544261710e-01,8.676000000000000512e+01
1.738520189071707800e-01,9.412800000000000011e+01,4.355473405122756714e-01,8.660999999999999943e+01
1.708850958729948855e-01,9.413599999999999568e+01,4.383303143084049114e-01,8.675000000000000000e+01
1.729944186937778516e-01,9.412800000000000011e+01,4.377011223137378670e-01,8.679999999999999716e+01
1.702243703253129015e-01,9.414199999999999591e+01,4.387577892839908400e-01,8.673999999999999488e+01
1.677867031044057433e-01,9.436199999999999477e+01,4.389478662610054038e-01,8.690999999999999659e+01
1.622106794868131419e-01,9.451200000000000045e+01,4.390606376528740085e-01,8.687000000000000455e+01
1.643937359018551314e-01,9.440999999999999659e+01,4.373097196221351624e-01,8.696999999999999886e+01
1.630703666249809225e-01,9.448799999999999955e+01,4.354927186667919004e-01,8.695000000000000284e+01
1.627455744368341006e-01,9.448799999999999955e+01,4.335123962163925371e-01,8.696999999999999886e+01
1.625680094561003652e-01,9.445199999999999818e+01,4.364909534156322657e-01,8.703000000000000114e+01
1.629465881763669244e-01,9.443600000000000705e+01,4.372802525758743286e-01,8.695999999999999375e+01
1.658006396973529528e-01,9.445600000000000307e+01,4.348945416510104911e-01,8.693999999999999773e+01
1.659625985795427083e-01,9.445999999999999375e+01,4.351909168064594380e-01,8.695000000000000284e+01
1.636958121395934163e-01,9.445600000000000307e+01,4.353519868850708185e-01,8.690999999999999659e+01
