train_loss,train_acc,test_loss,test_acc
1.996794710378817506e-01,9.309399999999999409e+01,5.778061345219611677e-01,8.329000000000000625e+01
1.970636968207938600e-01,9.310999999999999943e+01,5.603162002563476518e-01,8.339000000000000057e+01
1.899656801844192000e-01,9.355400000000000205e+01,5.573213648796081499e-01,8.407999999999999829e+01
1.921103588684135721e-01,9.339799999999999613e+01,5.553059327602386519e-01,8.395999999999999375e+01
1.896952552830471761e-01,9.343600000000000705e+01,5.567555120587348583e-01,8.393999999999999773e+01
1.845705803874355955e-01,9.367000000000000171e+01,5.692214772105217424e-01,8.415000000000000568e+01
1.822104822567966464e-01,9.365000000000000568e+01,5.708576059341430309e-01,8.400000000000000000e+01
1.826751185080889295e-01,9.367400000000000659e+01,5.593112209439277116e-01,8.425000000000000000e+01
1.807711940172992970e-01,9.379600000000000648e+01,5.675264209508895652e-01,8.406000000000000227e+01
1.794465434406419535e-01,9.390999999999999659e+01,5.799146854877471613e-01,8.356999999999999318e+01
1.762029975176314933e-01,9.392199999999999704e+01,5.857196685671806069e-01,8.378000000000000114e+01
1.763188689184920499e-01,9.391200000000000614e+01,5.807435989379883257e-01,8.365000000000000568e+01
1.477642711680715870e-01,9.492199999999999704e+01,5.603435580432415408e-01,8.448999999999999488e+01
1.380949268674911412e-01,9.534999999999999432e+01,5.643505847454071134e-01,8.468000000000000682e+01
1.317624967554798521e-01,9.557200000000000273e+01,5.503972300887107760e-01,8.517000000000000171e+01
1.263333686896602193e-01,9.576600000000000534e+01,5.735466046631336745e-01,8.468999999999999773e+01
1.269847482843014796e-01,9.572199999999999420e+01,5.772304293513298434e-01,8.453000000000000114e+01
1.248988198578510206e-01,9.580200000000000671e+01,5.740671381354331970e-01,8.462000000000000455e+01
1.217013834249180554e-01,9.589600000000000080e+01,5.714642018079757468e-01,8.462999999999999545e+01
1.211965166632552882e-01,9.591200000000000614e+01,5.726484209299087524e-01,8.481999999999999318e+01
1.163656609966550598e-01,9.612600000000000477e+01,5.793752974271774159e-01,8.470000000000000284e+01
1.184714321342423132e-01,9.596599999999999397e+01,5.855820310115814609e-01,8.476999999999999602e+01
