train_loss,train_acc,test_loss,test_acc
3.750746023395787332e-01,8.529999999999999716e+01,4.265382471680640997e-01,8.537000000000000455e+01
3.722959116215596165e-01,8.536599999999999966e+01,4.222619581222534224e-01,8.579000000000000625e+01
3.666083693047008651e-01,8.552599999999999625e+01,4.318992970883846483e-01,8.525000000000000000e+01
3.636898267299623067e-01,8.570499999999999829e+01,4.190885145962238156e-01,8.564000000000000057e+01
3.643427546829213770e-01,8.559499999999999886e+01,4.223147478699684210e-01,8.575000000000000000e+01
3.583115562606040694e-01,8.582299999999999329e+01,4.136972731351852284e-01,8.637999999999999545e+01
3.585647291615796095e-01,8.582099999999999795e+01,4.194168570637702986e-01,8.581999999999999318e+01
3.519913716541836490e-01,8.613500000000000512e+01,4.200908085703849992e-01,8.568999999999999773e+01
3.511799915748484158e-01,8.611700000000000443e+01,4.146526676416397161e-01,8.615000000000000568e+01
3.474752983397534911e-01,8.611899999999999977e+01,4.127377790212631292e-01,8.601000000000000512e+01
3.442851324063128104e-01,8.626000000000000512e+01,4.074273514747619451e-01,8.625000000000000000e+01
3.431747155573666719e-01,8.632899999999999352e+01,4.078945136070251665e-01,8.593999999999999773e+01
3.370949811566516519e-01,8.650199999999999534e+01,4.206508634984493233e-01,8.559000000000000341e+01
3.387464007072131800e-01,8.651200000000000045e+01,4.120168589055538400e-01,8.582999999999999829e+01
3.377671892304554557e-01,8.636199999999999477e+01,4.063698394596576557e-01,8.612999999999999545e+01
3.341617855574468554e-01,8.665200000000000102e+01,4.104620380699634530e-01,8.626000000000000512e+01
3.197334904576201731e-01,8.720499999999999829e+01,3.927550718188285717e-01,8.684000000000000341e+01
3.121393997498485562e-01,8.759799999999999898e+01,3.926110225915908636e-01,8.685999999999999943e+01
3.120223984236607517e-01,8.735500000000000398e+01,3.903707127273082778e-01,8.714000000000000057e+01
3.093219386875781796e-01,8.763899999999999579e+01,3.906854668259620578e-01,8.693999999999999773e+01
