train_loss,train_acc,test_loss,test_acc
2.944347176253033216e-01,8.800600000000000023e+01,3.791920633614063174e-01,8.690000000000000568e+01
2.973962720016689043e-01,8.797199999999999420e+01,3.786574918031692660e-01,8.696999999999999886e+01
2.961996701519812314e-01,8.793099999999999739e+01,3.808491773903369682e-01,8.714000000000000057e+01
2.959666101981306974e-01,8.798900000000000432e+01,3.762136967480182448e-01,8.717000000000000171e+01
2.939857127111586421e-01,8.808599999999999852e+01,3.783851392567157967e-01,8.712000000000000455e+01
2.903900789406598237e-01,8.814600000000000080e+01,3.766726906597614444e-01,8.712000000000000455e+01
2.971263246615524212e-01,8.788299999999999557e+01,3.778933835029602006e-01,8.728000000000000114e+01
2.950240310348208328e-01,8.783899999999999864e+01,3.785553777217864901e-01,8.720000000000000284e+01
2.918694380222988660e-01,8.811499999999999488e+01,3.774153070151806122e-01,8.706999999999999318e+01
2.914826171020107881e-01,8.810699999999999932e+01,3.774650144577026412e-01,8.726999999999999602e+01
2.875317650301681960e-01,8.834199999999999875e+01,3.772694450616836392e-01,8.734000000000000341e+01
2.923609736706594409e-01,8.805200000000000671e+01,3.779448562860489025e-01,8.720999999999999375e+01
2.885294943057057915e-01,8.834399999999999409e+01,3.761818924546241893e-01,8.721999999999999886e+01
2.904707771128096083e-01,8.821800000000000352e+01,3.786885596811771504e-01,8.723000000000000398e+01
2.882878437371509950e-01,8.819899999999999807e+01,3.788238064944743910e-01,8.732999999999999829e+01
2.895223602004673435e-01,8.804600000000000648e+01,3.757734964787959875e-01,8.720000000000000284e+01
2.896450156217341143e-01,8.811400000000000432e+01,3.758815187215804876e-01,8.731999999999999318e+01
2.892596191152587148e-01,8.818500000000000227e+01,3.768453308939933577e-01,8.718000000000000682e+01
2.909916254031993388e-01,8.812000000000000455e+01,3.751580399274825894e-01,8.717000000000000171e+01
2.888453965982817895e-01,8.823499999999999943e+01,3.773766532540321350e-01,8.714000000000000057e+01
